reporting_date,academic_term_name,partner_id,program_started,program_model,commitment_level,grade_levels,rostered_learners,active_learners,very_active_learners
2024-11-08,2024 - 2025 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,true,Model A,High,9-12,909,720,2
2024-10-31,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4807,2411,19
2024-09-10,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,963,718,2
2024-09-13,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2509,2024,14
2024-09-10,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2508,2016,11
2024-09-25,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4841,1541,2
2024-09-02,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,53437,8158,87
2024-09-04,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,53355,8717,89
2024-09-11,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,53364,10374,99
2024-10-10,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,178,143,12
2024-10-03,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4825,1922,5
2024-10-23,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54862,18296,401
2024-11-11,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4790,2577,31
2024-11-26,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,55298,20554,583
2024-11-10,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54563,19714,496
2024-12-27,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,963,831,9
2024-12-27,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2458,2203,267
2024-12-16,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4775,2923,84
2024-09-06,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,208,78,1
2024-09-01,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4933,571,2
2024-10-19,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2497,2121,46
2024-10-26,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3242,610,4
2024-10-14,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4817,2113,9
2024-11-15,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3185,664,8
2024-11-16,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54433,20219,540
2024-09-23,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,176,126,2
2024-11-23,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,243,184,48
2024-12-18,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,284,188,63
2024-12-05,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54121,20799,635
2024-09-09,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3230,424,3
2024-11-30,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2461,2152,176
2024-12-30,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3125,723,11
2024-12-24,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3125,723,10
2024-12-01,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,965,825,6
2024-12-31,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,963,831,9
2024-12-25,2024 - 2025 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,true,Model A,High,9-12,904,773,17
2024-09-20,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3263,477,3
2024-12-01,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2293,1632,13
2024-09-21,2024 - 2025 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,true,Model A,High,9-12,910,424,0
2024-11-03,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2287,1566,5
2024-12-26,2024 - 2025 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,true,Model A,High,9-12,904,773,17
2024-09-07,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,963,708,2
2024-09-01,2024 - 2025 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,true,Model A,High,9-12,917,14,0
2024-10-13,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,963,787,3
2024-11-17,2024 - 2025 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,true,Model A,High,9-12,907,747,2
2024-12-29,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,53685,22161,823
2024-09-27,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54455,15019,186
2024-10-13,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,178,143,12
2024-10-03,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54646,15763,221
2024-11-12,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4786,2581,33
2024-11-22,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4784,2713,49
2024-11-24,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,55389,20561,580
2024-11-07,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54622,19673,488
2024-12-02,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,965,825,6
2024-12-19,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3128,722,10
2024-12-03,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2460,2167,182
2024-12-11,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54049,21207,693
2024-12-28,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,53685,22161,822
2024-09-29,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2280,1207,3
2024-10-17,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,181,147,13
2024-10-26,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2285,1533,4
2024-11-18,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2469,2158,146
2024-12-13,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,284,188,63
2024-12-09,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4779,2881,72
2024-09-06,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3176,414,3
2024-10-22,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,963,798,4
2024-12-15,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3142,721,10
2024-11-07,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2481,2168,112
2024-11-20,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2469,2158,159
2024-12-22,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2458,2203,267
2024-12-29,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2458,2203,267
2024-09-18,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,159,121,0
2024-09-14,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2286,1058,3
2024-09-01,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3144,386,2
2024-09-01,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2664,1974,9
2024-10-21,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,183,147,14
2024-09-25,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2280,1194,3
2024-10-22,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2497,2168,53
2024-11-25,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,243,184,50
2024-11-20,2024 - 2025 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,true,Model A,High,9-12,907,754,2
2024-11-30,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3154,680,9
2024-11-08,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,238,181,36
2024-10-31,2024 - 2025 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,true,Model A,High,9-12,910,699,1
2024-09-06,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,963,707,2
2024-10-25,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,185,148,19
2024-11-30,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,965,825,6
2024-10-18,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2283,1502,4
2024-11-29,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,965,825,6
2024-11-27,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,243,184,50
2024-11-28,2024 - 2025 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,true,Model A,High,9-12,905,758,7
2024-10-15,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,963,790,4
2024-09-30,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2504,2085,22
2024-12-31,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4767,2937,93
2024-09-05,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2626,2015,10
2024-09-15,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4853,1107,2
2024-09-05,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4928,809,2
2024-09-11,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4888,983,2
2024-09-22,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54423,12712,140
2024-10-12,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,178,143,12
2024-10-02,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,175,137,6
2024-10-08,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2281,1343,3
2024-10-06,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4819,1982,6
2024-10-15,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4815,2137,10
2024-10-19,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54703,17971,352
2024-10-25,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54840,18435,419
2024-10-27,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54791,18436,421
2024-11-05,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54638,19474,475
2024-11-14,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54510,20093,530
2024-12-19,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,284,190,64
2024-12-06,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3153,715,10
2024-12-08,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4777,2860,71
2024-12-06,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4778,2859,70
2024-12-13,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,53927,21346,721
2024-09-13,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,156,108,0
2024-09-14,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4853,1091,2
2024-10-16,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,179,146,13
2024-10-23,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4816,2287,14
2024-10-12,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4813,2111,9
2024-11-28,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2293,1632,13
2024-11-01,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2491,2170,91
2024-12-17,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2456,2203,253
2024-12-27,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4767,2937,93
2024-10-31,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2491,2171,88
2024-09-07,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2301,944,3
2024-09-26,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2505,2075,19
2024-11-01,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,237,179,31
2024-11-08,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2481,2167,119
2024-12-13,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,963,831,9
2024-12-14,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3142,721,10
2024-12-28,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,283,190,65
2024-10-30,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3236,623,6
2024-09-21,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,963,745,2
2024-11-27,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2293,1632,13
2024-12-05,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,241,184,55
2024-11-17,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2291,1609,10
2024-12-29,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2290,1676,17
2024-09-17,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,963,744,2
2024-09-03,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2287,102,3
2024-09-03,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3144,394,3
2024-10-22,2024 - 2025 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,true,Model A,High,9-12,909,649,1
2024-10-11,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,963,787,2
2024-10-21,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3256,575,4
2024-09-14,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,963,736,2
2024-11-04,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2287,1566,5
2024-10-14,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2281,1390,3
2024-12-24,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,963,831,9
2024-11-09,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,965,810,5
2024-10-27,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3242,612,4
2024-09-07,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,146,74,0
2024-11-03,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3223,631,7
2024-09-28,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,963,760,2
2024-09-16,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2286,1066,3
2024-09-11,2024 - 2025 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,true,Model A,High,9-12,915,264,0
2024-09-20,2024 - 2025 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,true,Model A,High,9-12,963,745,2
2024-12-12,2024 - 2025 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,true,Model A,High,9-12,904,769,14
2024-12-01,2024 - 2025 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,true,Model A,High,9-12,902,756,7
2024-10-30,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54800,18856,440
2024-09-18,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4861,1345,2
2024-09-25,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54540,14152,162
2024-10-18,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54752,17924,351
2024-10-11,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54920,16874,291
2024-11-08,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4794,2576,29
2024-11-18,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,55527,20278,550
2024-11-23,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,55389,20558,580
2024-12-28,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2290,1676,17
2024-12-15,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2293,1646,17
2024-12-15,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,53888,21368,735
2024-09-14,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,156,108,0
2024-09-19,2024 - 2025 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,true,Model B,Low,9-12,2283,1180,3
2024-10-07,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4823,2008,7
2024-10-20,2024 - 2025 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,true,Model B,High,9-12,4814,2248,11
2024-11-02,2024 - 2025 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,true,Model A,Low,9-12,54694,19073,463
2024-12-27,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3125,723,10
2024-12-08,2024 - 2025 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,true,Model A,Low,9-12,3149,716,10
2024-09-14,2024 - 2025 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,true,Model B,High,9-12,2506,2022,14
2024-10-03,2024 - 2025 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,true,Model A,High,9-12,176,139,6
